Group,Tank,Day,ZT,Chamber,FishCount
Control,1,4,2,1,4.666666667
Control,2,4,2,1,2.45
Control,3,4,2,1,2.733333333
Control,1,4,2,2,2.983333333
Control,2,4,2,2,0.466666667
Control,3,4,2,2,2.1
Control,1,4,2,3,2.133333333
Control,2,4,2,3,0.116666667
Control,3,4,2,3,2.2
Control,1,4,2,4,0.566666667
Control,2,4,2,4,1.183333333
Control,3,4,2,4,3.7
Control,1,4,2,5,1.65
Control,2,4,2,5,7.783333333
Control,3,4,2,5,1.266666667
Control,1,4,3,1,3.483333333
Control,2,4,3,1,3.133333333
Control,3,4,3,1,2.133333333
Control,1,4,3,2,3.533333333
Control,2,4,3,2,2.016666667
Control,3,4,3,2,3.45
Control,1,4,3,3,2.783333333
Control,2,4,3,3,3.35
Control,3,4,3,3,0.566666667
Control,1,4,3,4,0.7
Control,2,4,3,4,2.316666667
Control,3,4,3,4,3.1
Control,1,4,3,5,1.5
Control,2,4,3,5,1.183333333
Control,3,4,3,5,2.75
Control,1,4,4,1,2.45
Control,2,4,4,1,2.15
Control,3,4,4,1,2.783333333
Control,1,4,4,2,3.2
Control,2,4,4,2,1.316666667
Control,3,4,4,2,1.95
Control,1,4,4,3,2.116666667
Control,2,4,4,3,4.066666667
Control,3,4,4,3,0.733333333
Control,1,4,4,4,2.683333333
Control,2,4,4,4,2.716666667
Control,3,4,4,4,1.233333333
Control,1,4,4,5,1.55
Control,2,4,4,5,1.75
Control,3,4,4,5,5.3
Control,1,4,5,1,3.050847458
Control,2,4,5,1,1.783333333
Control,3,4,5,1,3.166666667
Control,1,4,5,2,2.322033898
Control,2,4,5,2,3.566666667
Control,3,4,5,2,1.033333333
Control,1,4,5,3,2.101694915
Control,2,4,5,3,1.85
Control,3,4,5,3,0.866666667
Control,1,4,5,4,1.542372881
Control,2,4,5,4,3.316666667
Control,3,4,5,4,0.6
Control,1,4,5,5,2.983050847
Control,2,4,5,5,1.483333333
Control,3,4,5,5,6.333333333
Control,1,4,6,1,3.75
Control,2,4,6,1,1.433333333
Control,3,4,6,1,2.15
Control,1,4,6,2,2.45
Control,2,4,6,2,2.9
Control,3,4,6,2,2.2
Control,1,4,6,3,1.983333333
Control,2,4,6,3,2.916666667
Control,3,4,6,3,1.366666667
Control,1,4,6,4,1.183333333
Control,2,4,6,4,3.716666667
Control,3,4,6,4,2.816666667
Control,1,4,6,5,2.633333333
Control,2,4,6,5,1.033333333
Control,3,4,6,5,3.466666667
Control,1,4,7,1,3.3
Control,2,4,7,1,2.833333333
Control,3,4,7,1,2.166666667
Control,1,4,7,2,2.866666667
Control,2,4,7,2,2.45
Control,3,4,7,2,1.583333333
Control,1,4,7,3,2.083333333
Control,2,4,7,3,2.833333333
Control,3,4,7,3,2.05
Control,1,4,7,4,0.983333333
Control,2,4,7,4,2.816666667
Control,3,4,7,4,3.216666667
Control,1,4,7,5,2.766666667
Control,2,4,7,5,1.066666667
Control,3,4,7,5,2.983333333
Control,1,4,8,1,1.766666667
Control,2,4,8,1,3.15
Control,3,4,8,1,2.783333333
Control,1,4,8,2,2.166666667
Control,2,4,8,2,2.016666667
Control,3,4,8,2,1.95
Control,1,4,8,3,4.183333333
Control,2,4,8,3,3.366666667
Control,3,4,8,3,0.733333333
Control,1,4,8,4,2.5
Control,2,4,8,4,2.3
Control,3,4,8,4,1.233333333
Control,1,4,8,5,1.383333333
Control,2,4,8,5,1.166666667
Control,3,4,8,5,5.3
Control,1,4,9,1,1.816666667
Control,2,4,9,1,5.433333333
Control,3,4,9,1,3.166666667
Control,1,4,9,2,2.05
Control,2,4,9,2,2.4
Control,3,4,9,2,1.033333333
Control,1,4,9,3,2.883333333
Control,2,4,9,3,1.816666667
Control,3,4,9,3,0.866666667
Control,1,4,9,4,3.85
Control,2,4,9,4,0.7
Control,3,4,9,4,0.6
Control,1,4,9,5,1.4
Control,2,4,9,5,1.65
Control,3,4,9,5,6.333333333
Control,1,4,10,1,5.4
Control,2,4,10,1,4.666666667
Control,3,4,10,1,2.15
Control,1,4,10,2,2.416666667
Control,2,4,10,2,3
Control,3,4,10,2,3.433333333
Control,1,4,10,3,1.833333333
Control,2,4,10,3,2.15
Control,3,4,10,3,0.516666667
Control,1,4,10,4,0.716666667
Control,2,4,10,4,0.55
Control,3,4,10,4,3.066666667
Control,1,4,10,5,1.633333333
Control,2,4,10,5,1.633333333
Control,3,4,10,5,2.833333333
Control,1,4,11,1,4.666666667
Control,2,4,11,1,3.45
Control,3,4,11,1,2.333333333
Control,1,4,11,2,2.983333333
Control,2,4,11,2,3.516666667
Control,3,4,11,2,3.133333333
Control,1,4,11,3,2.133333333
Control,2,4,11,3,2.8
Control,3,4,11,3,0.9
Control,1,4,11,4,0.566666667
Control,2,4,11,4,0.733333333
Control,3,4,11,4,2.766666667
Control,1,4,11,5,1.65
Control,2,4,11,5,1.5
Control,3,4,11,5,2.866666667
Control,1,4,12,1,3.483333333
Control,2,4,12,1,2.416666667
Control,3,4,12,1,2.35
Control,1,4,12,2,3.533333333
Control,2,4,12,2,1.55
Control,3,4,12,2,2.966666667
Control,1,4,12,3,2.783333333
Control,2,4,12,3,3.383333333
Control,3,4,12,3,1.216666667
Control,1,4,12,4,0.7
Control,2,4,12,4,3.116666667
Control,3,4,12,4,2.216666667
Control,1,4,12,5,1.5
Control,2,4,12,5,1.533333333
Control,3,4,12,5,3.25
Control,1,4,13,1,3.116666667
Control,2,4,13,1,1.6
Control,3,4,13,1,2.133333333
Control,1,4,13,2,2.733333333
Control,2,4,13,2,1.666666667
Control,3,4,13,2,2.233333333
Control,1,4,13,3,2.25
Control,2,4,13,3,4.383333333
Control,3,4,13,3,1.383333333
Control,1,4,13,4,2.283333333
Control,2,4,13,4,3.7
Control,3,4,13,4,2.833333333
Control,1,4,13,5,1.616666667
Control,2,4,13,5,0.65
Control,3,4,13,5,3.416666667
Control,1,4,14,1,2.983333333
Control,2,4,14,1,1.6
Control,3,4,14,1,2.166666667
Control,1,4,14,2,2.416666667
Control,2,4,14,2,1.783333333
Control,3,4,14,2,1.583333333
Control,1,4,14,3,1.966666667
Control,2,4,14,3,4.7
Control,3,4,14,3,2.05
Control,1,4,14,4,2.85
Control,2,4,14,4,2.85
Control,3,4,14,4,3.216666667
Control,1,4,14,5,1.783333333
Control,2,4,14,5,1.066666667
Control,3,4,14,5,2.983333333
Control,1,4,15,1,1.95
Control,2,4,15,1,1.633333333
Control,3,4,15,1,2.233333333
Control,1,4,15,2,2.5
Control,2,4,15,2,1.516666667
Control,3,4,15,2,1.3
Control,1,4,15,3,2.933333333
Control,2,4,15,3,4.5
Control,3,4,15,3,2.116666667
Control,1,4,15,4,2.216666667
Control,2,4,15,4,3.116666667
Control,3,4,15,4,3.233333333
Control,1,4,15,5,2.4
Control,2,4,15,5,1.233333333
Control,3,4,15,5,3.116666667
Control,1,4,16,1,2.566666667
Control,2,4,16,1,1.1
Control,3,4,16,1,2.433333333
Control,1,4,16,2,3.966666667
Control,2,4,16,2,2.3
Control,3,4,16,2,1.466666667
Control,1,4,16,3,2.466666667
Control,2,4,16,3,3.333333333
Control,3,4,16,3,1.466666667
Control,1,4,16,4,1.133333333
Control,2,4,16,4,4.033333333
Control,3,4,16,4,2.9
Control,1,4,16,5,1.866666667
Control,2,4,16,5,1.233333333
Control,3,4,16,5,3.733333333
Control,1,4,17,1,3.3
Control,2,4,17,1,1.1
Control,3,4,17,1,1.2
Control,1,4,17,2,2.883333333
Control,2,4,17,2,2.4
Control,3,4,17,2,3.266666667
Control,1,4,17,3,2.5
Control,2,4,17,3,4.466666667
Control,3,4,17,3,1.2
Control,1,4,17,4,1.233333333
Control,2,4,17,4,2.8
Control,3,4,17,4,2.533333333
Control,1,4,17,5,2.083333333
Control,2,4,17,5,1.233333333
Control,3,4,17,5,3.8
Control,1,4,18,1,3.366666667
Control,2,4,18,1,1.183333333
Control,3,4,18,1,1.2
Control,1,4,18,2,2.5
Control,2,4,18,2,2.433333333
Control,3,4,18,2,3.183333333
Control,1,4,18,3,2.6
Control,2,4,18,3,4.816666667
Control,3,4,18,3,1.183333333
Control,1,4,18,4,1.516666667
Control,2,4,18,4,2.683333333
Control,3,4,18,4,2.816666667
Control,1,4,18,5,2.016666667
Control,2,4,18,5,0.883333333
Control,3,4,18,5,3.616666667
Control,1,4,19,1,3.9
Control,2,4,19,1,1.433333333
Control,3,4,19,1,1.15
Control,1,4,19,2,2.916666667
Control,2,4,19,2,2.616666667
Control,3,4,19,2,2.716666667
Control,1,4,19,3,2.516666667
Control,2,4,19,3,4.783333333
Control,3,4,19,3,1.616666667
Control,1,4,19,4,1.733333333
Control,2,4,19,4,2.383333333
Control,3,4,19,4,2.65
Control,1,4,19,5,0.933333333
Control,2,4,19,5,0.783333333
Control,3,4,19,5,3.866666667
Control,1,4,20,1,3.833333333
Control,2,4,20,1,1.083333333
Control,3,4,20,1,2
Control,1,4,20,2,2.233333333
Control,2,4,20,2,2.483333333
Control,3,4,20,2,2.75
Control,1,4,20,3,3.133333333
Control,2,4,20,3,4.583333333
Control,3,4,20,3,1.366666667
Control,1,4,20,4,1.5
Control,2,4,20,4,2.6
Control,3,4,20,4,2.85
Control,1,4,20,5,1.3
Control,2,4,20,5,1.25
Control,3,4,20,5,3.033333333
Control,1,4,21,1,3.216666667
Control,2,4,21,1,1.2
Control,3,4,21,1,1.933333333
Control,1,4,21,2,3.05
Control,2,4,21,2,3.4
Control,3,4,21,2,3.033333333
Control,1,4,21,3,3.733333333
Control,2,4,21,3,2.733333333
Control,3,4,21,3,0.9
Control,1,4,21,4,1.15
Control,2,4,21,4,3.233333333
Control,3,4,21,4,3.283333333
Control,1,4,21,5,0.85
Control,2,4,21,5,1.433333333
Control,3,4,21,5,2.85
Control,1,4,22,1,2.9
Control,2,4,22,1,1.883333333
Control,3,4,22,1,1.966666667
Control,1,4,22,2,3.683333333
Control,2,4,22,2,2.983333333
Control,3,4,22,2,3.116666667
Control,1,4,22,3,2.7
Control,2,4,22,3,2.2
Control,3,4,22,3,1.05
Control,1,4,22,4,1.533333333
Control,2,4,22,4,3.333333333
Control,3,4,22,4,2.733333333
Control,1,4,22,5,1.183333333
Control,2,4,22,5,1.6
Control,3,4,22,5,3.133333333
Control,1,4,23,1,3.2
Control,2,4,23,1,1.45
Control,3,4,23,1,1.783333333
Control,1,4,23,2,2.966666667
Control,2,4,23,2,2.816666667
Control,3,4,23,2,2.9
Control,1,4,23,3,1.966666667
Control,2,4,23,3,2.633333333
Control,3,4,23,3,0.833333333
Control,1,4,23,4,2.766666667
Control,2,4,23,4,3.366666667
Control,3,4,23,4,3.116666667
Control,1,4,23,5,1.1
Control,2,4,23,5,1.733333333
Control,3,4,23,5,3.366666667
Control,1,5,0,1,2.766666667
Control,2,5,0,1,2.466666667
Control,3,5,0,1,3.166666667
Control,1,5,0,2,3.076923077
Control,2,5,0,2,0.58974359
Control,3,5,0,2,1.205128205
Control,1,5,0,3,2.743589744
Control,2,5,0,3,0.102564103
Control,3,5,0,3,0.923076923
Control,1,5,0,4,2.358974359
Control,2,5,0,4,1.128205128
Control,3,5,0,4,0.692307692
Control,1,5,0,5,1.153846154
Control,2,5,0,5,7.512820513
Control,3,5,0,5,5.948717949
Control,1,5,1,1,2.233333333
Control,2,5,1,1,1.95
Control,3,5,1,1,2.8
Control,1,5,1,2,3
Control,2,5,1,2,1.9
Control,3,5,1,2,1.916666667
Control,1,5,1,3,2.966666667
Control,2,5,1,3,2.533333333
Control,3,5,1,3,0.733333333
Control,1,5,1,4,2.616666667
Control,2,5,1,4,4.45
Control,3,5,1,4,1.233333333
Control,1,5,1,5,1.183333333
Control,2,5,1,5,1.166666667
Control,3,5,1,5,5.316666667
Control,1,5,2,1,3.15
Control,2,5,2,1,2.733333333
Control,3,5,2,1,3.166666667
Control,1,5,2,2,1.983333333
Control,2,5,2,2,2.1
Control,3,5,2,2,1.033333333
Control,1,5,2,3,3.316666667
Control,2,5,2,3,2.2
Control,3,5,2,3,0.866666667
Control,1,5,2,4,2.3
Control,2,5,2,4,3.7
Control,3,5,2,4,0.6
Control,1,5,2,5,1.25
Control,2,5,2,5,1.266666667
Control,3,5,2,5,6.333333333
Control,1,5,3,1,5.366666667
Control,2,5,3,1,1.95
Control,3,5,3,1,2.35
Control,1,5,3,2,2.4
Control,2,5,3,2,1.9
Control,3,5,3,2,3.1
Control,1,5,3,3,1.866666667
Control,2,5,3,3,2.533333333
Control,3,5,3,3,0.9
Control,1,5,3,4,0.733333333
Control,2,5,3,4,4.45
Control,3,5,3,4,2.733333333
Control,1,5,3,5,1.633333333
Control,2,5,3,5,1.166666667
Control,3,5,3,5,2.916666667
Control,1,5,4,1,4.65
Control,2,5,4,1,1.783333333
Control,3,5,4,1,2.35
Control,1,5,4,2,2.983333333
Control,2,5,4,2,2.116666667
Control,3,5,4,2,2.966666667
Control,1,5,4,3,2.116666667
Control,2,5,4,3,2.766666667
Control,3,5,4,3,1.216666667
Control,1,5,4,4,0.583333333
Control,2,5,4,4,3.883333333
Control,3,5,4,4,2.216666667
Control,1,5,4,5,1.666666667
Control,2,5,4,5,1.45
Control,3,5,4,5,3.25
Control,1,5,5,1,3.516666667
Control,2,5,5,1,2.25
Control,3,5,5,1,2.133333333
Control,1,5,5,2,3.533333333
Control,2,5,5,2,0.816666667
Control,3,5,5,2,2.233333333
Control,1,5,5,3,2.783333333
Control,2,5,5,3,1.766666667
Control,3,5,5,3,1.383333333
Control,1,5,5,4,0.683333333
Control,2,5,5,4,1.216666667
Control,3,5,5,4,2.833333333
Control,1,5,5,5,1.483333333
Control,2,5,5,5,5.95
Control,3,5,5,5,3.416666667
Control,1,5,6,1,2.6
Control,2,5,6,1,2.2
Control,3,5,6,1,2.166666667
Control,1,5,6,2,3.033333333
Control,2,5,6,2,1.566666667
Control,3,5,6,2,1.583333333
Control,1,5,6,3,3.033333333
Control,2,5,6,3,1.216666667
Control,3,5,6,3,2.05
Control,1,5,6,4,2.433333333
Control,2,5,6,4,0.916666667
Control,3,5,6,4,3.216666667
Control,1,5,6,5,0.9
Control,2,5,6,5,6.1
Control,3,5,6,5,2.983333333
Control,1,5,7,1,2.45
Control,2,5,7,1,2.733333333
Control,3,5,7,1,2.233333333
Control,1,5,7,2,3.2
Control,2,5,7,2,2.1
Control,3,5,7,2,1.3
Control,1,5,7,3,2.116666667
Control,2,5,7,3,2.2
Control,3,5,7,3,2.116666667
Control,1,5,7,4,2.683333333
Control,2,5,7,4,3.7
Control,3,5,7,4,3.233333333
Control,1,5,7,5,1.55
Control,2,5,7,5,1.266666667
Control,3,5,7,5,3.116666667
Control,1,5,8,1,5.4
Control,2,5,8,1,1.95
Control,3,5,8,1,2.266666667
Control,1,5,8,2,2.416666667
Control,2,5,8,2,1.9
Control,3,5,8,2,1.2
Control,1,5,8,3,1.833333333
Control,2,5,8,3,2.533333333
Control,3,5,8,3,1.7
Control,1,5,8,4,0.716666667
Control,2,5,8,4,4.45
Control,3,5,8,4,3.066666667
Control,1,5,8,5,1.633333333
Control,2,5,8,5,1.166666667
Control,3,5,8,5,3.766666667
Control,1,5,9,1,4.666666667
Control,2,5,9,1,1.783333333
Control,3,5,9,1,2.733333333
Control,1,5,9,2,2.983333333
Control,2,5,9,2,2.116666667
Control,3,5,9,2,2.1
Control,1,5,9,3,2.133333333
Control,2,5,9,3,2.766666667
Control,3,5,9,3,2.2
Control,1,5,9,4,0.566666667
Control,2,5,9,4,3.883333333
Control,3,5,9,4,3.7
Control,1,5,9,5,1.65
Control,2,5,9,5,1.45
Control,3,5,9,5,1.266666667
Control,1,5,10,1,3.483333333
Control,2,5,10,1,2.3
Control,3,5,10,1,3.166666667
Control,1,5,10,2,3.533333333
Control,2,5,10,2,1.366666667
Control,3,5,10,2,1.033333333
Control,1,5,10,3,2.783333333
Control,2,5,10,3,1.9
Control,3,5,10,3,0.866666667
Control,1,5,10,4,0.7
Control,2,5,10,4,1.183333333
Control,3,5,10,4,0.6
Control,1,5,10,5,1.5
Control,2,5,10,5,5.25
Control,3,5,10,5,6.333333333
Control,1,5,11,1,3.116666667
Control,2,5,11,1,2.3
Control,3,5,11,1,2.8
Control,1,5,11,2,2.733333333
Control,2,5,11,2,1.7
Control,3,5,11,2,1.916666667
Control,1,5,11,3,2.25
Control,2,5,11,3,1.183333333
Control,3,5,11,3,0.733333333
Control,1,5,11,4,2.283333333
Control,2,5,11,4,1.283333333
Control,3,5,11,4,1.233333333
Control,1,5,11,5,1.616666667
Control,2,5,11,5,5.533333333
Control,3,5,11,5,5.316666667
Control,1,5,12,1,2.983333333
Control,2,5,12,1,2.333333333
Control,3,5,12,1,3.166666667
Control,1,5,12,2,2.416666667
Control,2,5,12,2,1.916666667
Control,3,5,12,2,1.033333333
Control,1,5,12,3,1.966666667
Control,2,5,12,3,1.95
Control,3,5,12,3,0.866666667
Control,1,5,12,4,2.85
Control,2,5,12,4,3.716666667
Control,3,5,12,4,0.6
Control,1,5,12,5,1.783333333
Control,2,5,12,5,2.083333333
Control,3,5,12,5,6.333333333
Control,1,5,13,1,2.233333333
Control,2,5,13,1,2.75
Control,3,5,13,1,2.8
Control,1,5,13,2,3.033333333
Control,2,5,13,2,2.083333333
Control,3,5,13,2,1.916666667
Control,1,5,13,3,2.983333333
Control,2,5,13,3,2.2
Control,3,5,13,3,0.733333333
Control,1,5,13,4,2.616666667
Control,2,5,13,4,3.7
Control,3,5,13,4,1.233333333
Control,1,5,13,5,1.133333333
Control,2,5,13,5,1.266666667
Control,3,5,13,5,5.316666667
Control,1,5,14,1,2.583333333
Control,2,5,14,1,1.966666667
Control,3,5,14,1,3.166666667
Control,1,5,14,2,3.066666667
Control,2,5,14,2,1.916666667
Control,3,5,14,2,1.033333333
Control,1,5,14,3,3.033333333
Control,2,5,14,3,2.516666667
Control,3,5,14,3,0.866666667
Control,1,5,14,4,2.45
Control,2,5,14,4,4.433333333
Control,3,5,14,4,0.6
Control,1,5,14,5,0.866666667
Control,2,5,14,5,1.166666667
Control,3,5,14,5,6.333333333
Control,1,5,15,1,2.45
Control,2,5,15,1,1.783333333
Control,3,5,15,1,1.316666667
Control,1,5,15,2,3.2
Control,2,5,15,2,2.1
Control,3,5,15,2,3.066666667
Control,1,5,15,3,2.116666667
Control,2,5,15,3,2.766666667
Control,3,5,15,3,0.916666667
Control,1,5,15,4,2.683333333
Control,2,5,15,4,3.916666667
Control,3,5,15,4,3.166666667
Control,1,5,15,5,1.55
Control,2,5,15,5,1.433333333
Control,3,5,15,5,3.533333333
Control,1,5,16,1,2.433333333
Control,2,5,16,1,1.966666667
Control,3,5,16,1,3.066666667
Control,1,5,16,2,3.266666667
Control,2,5,16,2,2.1
Control,3,5,16,2,1.433333333
Control,1,5,16,3,2.3
Control,2,5,16,3,2.733333333
Control,3,5,16,3,1.033333333
Control,1,5,16,4,2.466666667
Control,2,5,16,4,3.033333333
Control,3,5,16,4,0.866666667
Control,1,5,16,5,1.533333333
Control,2,5,16,5,2.166666667
Control,3,5,16,5,5.6
Control,1,5,17,1,0.983333333
Control,2,5,17,1,2.483333333
Control,3,5,17,1,3.166666667
Control,1,5,17,2,3.6
Control,2,5,17,2,0.383333333
Control,3,5,17,2,1.033333333
Control,1,5,17,3,3.166666667
Control,2,5,17,3,0.1
Control,3,5,17,3,0.866666667
Control,1,5,17,4,2.666666667
Control,2,5,17,4,1.15
Control,3,5,17,4,0.6
Control,1,5,17,5,1.583333333
Control,2,5,17,5,7.883333333
Control,3,5,17,5,6.333333333
Control,1,5,18,1,2.766666667
Control,2,5,18,1,1.566666667
Control,3,5,18,1,2.8
Control,1,5,18,2,3.05
Control,2,5,18,2,2.216666667
Control,3,5,18,2,1.916666667
Control,1,5,18,3,2.716666667
Control,2,5,18,3,0.1
Control,3,5,18,3,0.733333333
Control,1,5,18,4,2.233333333
Control,2,5,18,4,3.3
Control,3,5,18,4,1.233333333
Control,1,5,18,5,1.233333333
Control,2,5,18,5,4.816666667
Control,3,5,18,5,5.316666667
Control,1,5,19,1,2.183333333
Control,2,5,19,1,1.333333333
Control,3,5,19,1,3.166666667
Control,1,5,19,2,3.066666667
Control,2,5,19,2,2.3
Control,3,5,19,2,1.033333333
Control,1,5,19,3,3.033333333
Control,2,5,19,3,0.15
Control,3,5,19,3,0.866666667
Control,1,5,19,4,2.633333333
Control,2,5,19,4,0.766666667
Control,3,5,19,4,0.6
Control,1,5,19,5,1.083333333
Control,2,5,19,5,7.45
Control,3,5,19,5,6.333333333
Control,1,5,20,1,2.583333333
Control,2,5,20,1,2.4
Control,3,5,20,1,2.15
Control,1,5,20,2,3.066666667
Control,2,5,20,2,2.433333333
Control,3,5,20,2,2.25
Control,1,5,20,3,3.033333333
Control,2,5,20,3,2.166666667
Control,3,5,20,3,1.316666667
Control,1,5,20,4,2.45
Control,2,5,20,4,2.866666667
Control,3,5,20,4,2.833333333
Control,1,5,20,5,0.866666667
Control,2,5,20,5,2.133333333
Control,3,5,20,5,3.45
Control,1,5,21,1,2.45
Control,2,5,21,1,2.333333333
Control,3,5,21,1,2.166666667
Control,1,5,21,2,3.2
Control,2,5,21,2,1.516666667
Control,3,5,21,2,1.6
Control,1,5,21,3,2.116666667
Control,2,5,21,3,2.316666667
Control,3,5,21,3,2.033333333
Control,1,5,21,4,2.683333333
Control,2,5,21,4,2.6
Control,3,5,21,4,3.166666667
Control,1,5,21,5,1.55
Control,2,5,21,5,3.233333333
Control,3,5,21,5,3.033333333
Control,1,5,22,1,2.766666667
Control,2,5,22,1,2.883333333
Control,3,5,22,1,2.233333333
Control,1,5,22,2,3.033333333
Control,2,5,22,2,1.816666667
Control,3,5,22,2,1.3
Control,1,5,22,3,2.15
Control,2,5,22,3,1.666666667
Control,3,5,22,3,2.133333333
Control,1,5,22,4,2.7
Control,2,5,22,4,2.933333333
Control,3,5,22,4,3.283333333
Control,1,5,22,5,1.35
Control,2,5,22,5,2.7
Control,3,5,22,5,3.05
Control,1,5,23,1,0.694915254
Control,2,5,23,1,2.75
Control,3,5,23,1,2.216666667
Control,1,5,23,2,3.322033898
Control,2,5,23,2,2.083333333
Control,3,5,23,2,1.25
Control,1,5,23,3,3.406779661
Control,2,5,23,3,1.65
Control,3,5,23,3,1.766666667
Control,1,5,23,4,1.288135593
Control,2,5,23,4,2.366666667
Control,3,5,23,4,3.083333333
Control,1,5,23,5,3.288135593
Control,2,5,23,5,3.15
Control,3,5,23,5,3.683333333
Control,1,6,0,1,3.033333333
Control,2,6,0,1,5.4
Control,3,6,0,1,2.733333333
Control,1,6,0,2,1.256410256
Control,2,6,0,2,2.512820513
Control,3,6,0,2,2.128205128
Control,1,6,0,3,0.948717949
Control,2,6,0,3,1.897435897
Control,3,6,0,3,2.256410256
Control,1,6,0,4,1.615384615
Control,2,6,0,4,0.820512821
Control,3,6,0,4,4
Control,1,6,0,5,3.820512821
Control,2,6,0,5,1.487179487
Control,3,6,0,5,1.102564103
Control,1,6,1,1,2.466666667
Control,2,6,1,1,4.666666667
Control,3,6,1,1,1.95
Control,1,6,1,2,3.233333333
Control,2,6,1,2,2.983333333
Control,3,6,1,2,1.9
Control,1,6,1,3,1.766666667
Control,2,6,1,3,2.133333333
Control,3,6,1,3,2.533333333
Control,1,6,1,4,4.533333333
Control,2,6,1,4,0.566666667
Control,3,6,1,4,4.45
Control,1,6,1,5,0
Control,2,6,1,5,1.65
Control,3,6,1,5,1.166666667
Control,1,6,2,1,2.55
Control,2,6,2,1,3.483333333
Control,3,6,2,1,2.733333333
Control,1,6,2,2,2.766666667
Control,2,6,2,2,3.533333333
Control,3,6,2,2,2.1
Control,1,6,2,3,2.483333333
Control,2,6,2,3,2.783333333
Control,3,6,2,3,2.2
Control,1,6,2,4,4.2
Control,2,6,2,4,0.7
Control,3,6,2,4,3.7
Control,1,6,2,5,0
Control,2,6,2,5,1.5
Control,3,6,2,5,1.266666667
Control,1,6,3,1,2.716666667
Control,2,6,3,1,5.366666667
Control,3,6,3,1,3.016666667
Control,1,6,3,2,2.366666667
Control,2,6,3,2,2.433333333
Control,3,6,3,2,0.883333333
Control,1,6,3,3,2.95
Control,2,6,3,3,1.833333333
Control,3,6,3,3,0.716666667
Control,1,6,3,4,3.966666667
Control,2,6,3,4,0.733333333
Control,3,6,3,4,0.8
Control,1,6,3,5,0
Control,2,6,3,5,1.633333333
Control,3,6,3,5,6.583333333
Control,1,6,4,1,2.883333333
Control,2,6,4,1,4.65
Control,3,6,4,1,3.45
Control,1,6,4,2,2.516666667
Control,2,6,4,2,2.983333333
Control,3,6,4,2,1.05
Control,1,6,4,3,3.783333333
Control,2,6,4,3,2.116666667
Control,3,6,4,3,0.383333333
Control,1,6,4,4,2.816666667
Control,2,6,4,4,0.583333333
Control,3,6,4,4,0.666666667
Control,1,6,4,5,0
Control,2,6,4,5,1.666666667
Control,3,6,4,5,6.45
Control,1,6,5,1,2.466666667
Control,2,6,5,1,3.516666667
Control,3,6,5,1,2.75
Control,1,6,5,2,3.033333333
Control,2,6,5,2,3.533333333
Control,3,6,5,2,0.666666667
Control,1,6,5,3,3.833333333
Control,2,6,5,3,2.783333333
Control,3,6,5,3,0.733333333
Control,1,6,5,4,2.666666667
Control,2,6,5,4,0.683333333
Control,3,6,5,4,0.666666667
Control,1,6,5,5,0
Control,2,6,5,5,1.483333333
Control,3,6,5,5,7.183333333
Control,1,6,6,1,2.1
Control,2,6,6,1,2.5
Control,3,6,6,1,2.583333333
Control,1,6,6,2,2.066666667
Control,2,6,6,2,3.5
Control,3,6,6,2,0.8
Control,1,6,6,3,5.116666667
Control,2,6,6,3,2.5
Control,3,6,6,3,0.783333333
Control,1,6,6,4,2.716666667
Control,2,6,6,4,1.5
Control,3,6,6,4,1.1
Control,1,6,6,5,0
Control,2,6,6,5,2
Control,3,6,6,5,6.733333333
Control,1,6,7,1,2.5
Control,2,6,7,1,-1
Control,3,6,7,1,2.733333333
Control,1,6,7,2,2.8
Control,2,6,7,2,-1
Control,3,6,7,2,2.016666667
Control,1,6,7,3,4.316666667
Control,2,6,7,3,-1
Control,3,6,7,3,2.15
Control,1,6,7,4,2.383333333
Control,2,6,7,4,-1
Control,3,6,7,4,3.583333333
Control,1,6,7,5,0
Control,2,6,7,5,-1
Control,3,6,7,5,1.516666667
Control,1,6,8,1,3.116666667
Control,2,6,8,1,-1
Control,3,6,8,1,1.983333333
Control,1,6,8,2,2.716666667
Control,2,6,8,2,-1
Control,3,6,8,2,1.916666667
Control,1,6,8,3,2.283333333
Control,2,6,8,3,-1
Control,3,6,8,3,2.5
Control,1,6,8,4,2.3
Control,2,6,8,4,-1
Control,3,6,8,4,4.433333333
Control,1,6,8,5,1.583333333
Control,2,6,8,5,-1
Control,3,6,8,5,1.166666667
Control,1,6,9,1,2.983333333
Control,2,6,9,1,-1
Control,3,6,9,1,2.7
Control,1,6,9,2,2.416666667
Control,2,6,9,2,-1
Control,3,6,9,2,2.083333333
Control,1,6,9,3,1.966666667
Control,2,6,9,3,-1
Control,3,6,9,3,2.233333333
Control,1,6,9,4,2.85
Control,2,6,9,4,-1
Control,3,6,9,4,3.716666667
Control,1,6,9,5,1.783333333
Control,2,6,9,5,-1
Control,3,6,9,5,1.266666667
Control,1,6,10,1,3.033333333
Control,2,6,10,1,-1
Control,3,6,10,1,2.3
Control,1,6,10,2,2.05
Control,2,6,10,2,-1
Control,3,6,10,2,1.1
Control,1,6,10,3,1.25
Control,2,6,10,3,-1
Control,3,6,10,3,0.7
Control,1,6,10,4,1.8
Control,2,6,10,4,-1
Control,3,6,10,4,1.166666667
Control,1,6,10,5,3.866666667
Control,2,6,10,5,-1
Control,3,6,10,5,6.733333333
Control,1,6,11,1,2.55
Control,2,6,11,1,-1
Control,3,6,11,1,2.216666667
